date,window,industry,rank,ret,rel,members
2026-08-11,1M,Motor Vehicles,10,10.382517912726454,7.605291872518699,16
2026-08-11,1M,Containers/Packaging,11,9.583849989884214,6.806623949676459,10
2026-08-11,1M,Auto Parts: OEM,12,8.88652114547592,6.109295105268164,52
2026-08-11,1M,Trucking,13,8.846437574314947,6.069211534107192,3
2026-08-11,1M,Pulp & Paper,14,8.801829889423313,6.024603849215558,2
2026-08-11,1M,Oil & Gas Production,15,8.402377179643855,5.6251511394361,3
2026-08-11,1M,Packaged Software,16,8.187673747274962,5.410447707067207,36
2026-08-11,1M,Medical/Nursing Services,17,7.979462016450373,5.202235976242618,11
2026-08-11,1M,Medical Specialties,18,7.598168596838578,4.820942556630823,5
2026-08-11,1M,Movies/Entertainment,19,7.220690221334312,4.443464181126557,8
2026-08-11,1M,Forest Products,20,7.215952742053446,4.438726701845691,4
2026-08-11,1M,Railroads,21,7.139753913947461,4.3625278737397055,2
2026-08-11,1M,Financial Conglomerates,22,7.0257045817564245,4.248478541548669,7
2026-08-11,1M,Beverages: Alcoholic,23,6.964488121903419,4.187262081695664,9
2026-08-11,1M,Trucks/Construction/Farm Machinery,24,6.736482027921045,3.9592559877132896,20
2026-08-11,1M,Chemicals: Specialty,25,6.342057868022263,3.5648318278145075,49
2026-08-11,1M,Electronic Equipment/Instruments,26,6.063076963339336,3.285850923131581,7
2026-08-11,1M,Internet Software/Services,27,5.916324593397287,3.139098553189532,13
2026-08-11,1M,Other Metals/Minerals,28,5.74387877495413,2.9666527347463747,15
2026-08-11,1M,Other Consumer Specialties,29,5.521804821696278,2.7445787814885225,17
2026-08-11,1M,Integrated Oil,30,5.152257930356937,2.375031890149182,5
2026-08-11,1M,Miscellaneous Manufacturing,31,5.0850442741299045,2.3078182339221494,13
2026-08-11,1M,Pharmaceuticals: Major,32,4.80229792478673,2.025071884578975,80
2026-08-11,1M,Electronics/Appliances,33,4.592837006969536,1.8156109667617804,9
2026-08-11,1M,Metal Fabrication,34,4.444335700947205,1.6671096607394498,28
2026-08-11,1M,Industrial Specialties,35,4.260360820551977,1.483134780344222,27
2026-08-11,1M,Electronic Production Equipment,36,3.985527568807105,1.20830152859935,10
2026-08-11,1M,Electrical Products,37,3.80535846315544,1.0281324229476851,52
2026-08-11,1M,Chemicals: Major Diversified,38,3.7028923067536272,0.925666266545872,12
2026-08-11,1M,Regional Banks,39,3.380648033829733,0.603421993621978,19
2026-08-11,1M,Finance/Rental/Leasing,40,3.3031548383755545,0.5259287981677994,54
2026-08-11,1M,Oil Refining/Marketing,41,3.100729457723341,0.3235034175155857,10
2026-08-11,1M,Steel,42,2.877155600685809,0.0999295604780536,48
2026-08-11,1M,Airlines,43,2.523724799478749,-0.2535012407290056,2
2026-08-11,1M,Homebuilding,44,2.4248439825723915,-0.3523820576353635,3
2026-08-11,1M,Chemicals: Agricultural,45,2.2483388872353385,-0.5288871529724166,24
2026-08-11,1M,Pharmaceuticals: Other,46,2.17885287178743,-0.5983731684203253,6
2026-08-11,1M,Food: Specialty/Candy,47,2.137476556258126,-0.6397494839496289,18
2026-08-11,1M,Internet Retail,48,2.122536758478498,-0.6546892817292571,4
2026-08-11,1M,Aluminum,49,1.945607228551548,-0.8316188116562073,4
2026-08-11,1M,Home Furnishings,50,1.8770787399705224,-0.9001473002372329,7
2026-08-11,1M,Real Estate Investment Trusts,51,1.7303800162573812,-1.0468460239503738,7
2026-08-11,1M,Publishing: Newspapers,52,1.7229002781820577,-1.0543257620256976,2
2026-08-11,1M,Aerospace & Defense,53,1.5897847368145974,-1.1874413033931577,9
2026-08-11,1M,Miscellaneous Commercial Services,54,1.3598859718756675,-1.4173400683320874,32
2026-08-11,1M,Automotive Aftermarket,55,1.336562240090863,-1.440663800116892,6
2026-08-11,1M,Wholesale Distributors,56,1.2284600128310728,-1.5487660273766823,15
2026-08-11,1M,Other Consumer Services,57,1.1675786230169534,-1.6096474171908015,5
2026-08-11,1M,Food: Meat/Fish/Dairy,58,0.8965707138497866,-1.8806553263579688,6
2026-08-11,1M,Textiles,59,0.5873316643643987,-2.189894375843356,27
2026-08-11,1M,Hospital/Nursing Management,60,0.411245878647285,-2.3659801615604703,18
2026-08-11,1M,Construction Materials,61,0.3631798113826113,-2.414046228825144,21
2026-08-11,1M,Investment Trusts/Mutual Funds,62,0.357433865540217,-2.419792174667538,4
2026-08-11,1M,Other Transportation,63,0.1928541083027037,-2.584371931905052,4
2026-08-11,1M,Apparel/Footwear,64,0.1575572982758121,-2.619668741931943,18
2026-08-11,1M,Agricultural Commodities/Milling,65,0.0295229330674308,-2.747703107140324,25
2026-08-11,1M,Personnel Services,66,-0.0005796334927214,-2.7778056737004766,2
2026-08-11,1M,Industrial Machinery,67,-0.3875767631144793,-3.1648028033222344,54
2026-08-11,1M,Life/Health Insurance,68,-0.4919922456017449,-3.2692182858095,8
2026-08-11,1M,Financial Publishing/Services,69,-0.6664568262401014,-3.4436828664478565,2
2026-08-11,1M,Food: Major Diversified,70,-0.8626975390331499,-3.639923579240905,4
2026-08-11,1M,Engineering & Construction,71,-1.148544937535661,-3.925770977743416,55
2026-08-11,1M,Major Banks,72,-1.2979587158914592,-4.075184756099215,22
2026-08-11,1M,Gas Distributors,73,-1.5302110126688624,-4.307437052876617,6
2026-08-11,1M,Investment Banks/Brokers,74,-1.7856244015317242,-4.56285044173948,23
2026-08-11,1M,Air Freight/Couriers,75,-1.8773723341520203,-4.654598374359775,9
2026-08-11,1M,Electric Utilities,76,-2.0638577996301466,-4.841083839837902,23
2026-08-11,1M,Real Estate Development,77,-2.0736371992159675,-4.850863239423722,36
2026-08-11,1M,Apparel/Footwear Retail,78,-2.34826177428673,-5.125487814494486,12
2026-08-11,1M,Household/Personal Care,79,-2.383699209995525,-5.160925250203281,12
2026-08-11,1M,Tobacco,80,-2.434910663980072,-5.212136704187827,3
2026-08-11,1M,Office Equipment/Supplies,81,-2.94881684575797,-5.726042885965725,6
2026-08-11,1M,Alternative Power Generation,82,-3.1148018879741874,-5.892027928181943,11
2026-08-11,1M,Coal,83,-3.740405432414553,-6.517631472622308,4
2026-08-11,1M,Wireless Telecommunications,84,-3.745287335356176,-6.522513375563931,3
2026-08-11,1M,Building Products,85,-4.103765529798416,-6.880991570006171,11
2026-08-11,1M,Industrial Conglomerates,86,-4.133478921248111,-6.910704961455866,4
2026-08-11,1M,Major Telecommunications,87,-4.342765912375496,-7.119991952583251,6
2026-08-11,1M,Hotels/Resorts/Cruise lines,88,-4.501214835840584,-7.2784408760483394,14
2026-08-11,1M,Marine Shipping,89,-4.521816882394097,-7.299042922601852,3
2026-08-11,1M,Multi-Line Insurance,90,-4.543626392484489,-7.320852432692244,5
2026-08-11,1M,Investment Managers,91,-4.6569712265727565,-7.434197266780512,15
2026-08-11,1M,Telecommunications Equipment,92,-4.836979085972635,-7.61420512618039,7
2026-08-11,1M,Semiconductors,93,-5.422892759625741,-8.200118799833497,10
2026-08-11,1M,Specialty Insurance,94,-5.554355281207135,-8.331581321414891,2
2026-08-11,1M,Broadcasting,95,-6.365910728562328,-9.143136768770084,3
2026-08-12,1M,Oilfield Services/Equipment,1,27.781450368685952,24.903337246794663,3
2026-08-12,1M,Electronic Components,2,25.386432378800983,22.508319256909697,4
2026-08-12,1M,Electronics/Appliance Stores,3,21.147429307713704,18.26931618582241,2
2026-08-12,1M,Electronics Distributors,4,19.4493381847143,16.57122506282301,4
2026-08-12,1M,Restaurants,5,16.430539581235436,13.552426459344147,7
2026-08-12,1M,Specialty Stores,6,14.806705310564196,11.928592188672908,11
2026-08-12,1M,Biotechnology,7,13.579572244242945,10.701459122351656,4
2026-08-12,1M,Information Technology Services,8,12.43895559942135,9.560842477530064,30
2026-08-12,1M,Data Processing Services,9,12.158781468711,9.280668346819713,3
2026-08-12,1M,Motor Vehicles,10,10.895619330635828,8.01750620874454,16
2026-08-12,1M,Electronic Equipment/Instruments,11,10.36669332366546,7.488580201774171,8
2026-08-12,1M,Auto Parts: OEM,12,10.251268973829518,7.373155851938231,52
2026-08-12,1M,Trucking,13,8.301687799914395,5.423574678023108,3
2026-08-12,1M,Medical/Nursing Services,14,8.24149346746311,5.363380345571823,12
2026-08-12,1M,Beverages: Alcoholic,15,7.762428673909527,4.88431555201824,9
2026-08-12,1M,Other Metals/Minerals,16,7.755603397543323,4.877490275652036,15
2026-08-12,1M,Medical Specialties,17,7.711022980748726,4.8329098588574375,5
2026-08-12,1M,Containers/Packaging,18,7.085590644174478,4.20747752228319,13
2026-08-12,1M,Trucks/Construction/Farm Machinery,19,6.997757774055008,4.11964465216372,20
2026-08-12,1M,Railroads,20,6.784927483018172,3.906814361126884,2
2026-08-12,1M,Financial Conglomerates,21,6.778670490652432,3.900557368761145,7
2026-08-12,1M,Packaged Software,22,6.186073147671926,3.307960025780638,36
2026-08-12,1M,Internet Software/Services,23,6.182272923753672,3.3041598018623843,13
2026-08-12,1M,Electronic Production Equipment,24,6.077281997765366,3.199168875874078,10
2026-08-12,1M,Electrical Products,25,5.425389541620087,2.547276419728799,53
2026-08-12,1M,Metal Fabrication,26,5.295782047032055,2.417668925140767,26
2026-08-12,1M,Aluminum,27,5.040310557621404,2.1621974357301164,4
2026-08-12,1M,Pharmaceuticals: Major,28,4.984313021444256,2.1061998995529687,78
2026-08-12,1M,Electronics/Appliances,29,4.88592288919013,2.007809767298842,8
2026-08-12,1M,Movies/Entertainment,30,4.8696456082841415,1.9915324863928536,8
2026-08-12,1M,Industrial Specialties,31,4.803792153539739,1.9256790316484511,27
2026-08-12,1M,Integrated Oil,32,4.7192881272649085,1.8411750053736209,5
2026-08-12,1M,Airlines,33,4.675383693577233,1.7972705716859454,2
2026-08-12,1M,Pulp & Paper,34,4.444757294073566,1.566644172182278,3
2026-08-12,1M,Chemicals: Specialty,35,4.419034612532111,1.5409214906408235,50
2026-08-12,1M,Oil & Gas Production,36,4.252268037671904,1.374154915780616,2
2026-08-12,1M,Chemicals: Major Diversified,37,4.249513155042668,1.3714000331513805,12
2026-08-12,1M,Miscellaneous Manufacturing,38,4.22364630341764,1.3455331815263525,12
2026-08-12,1M,Other Consumer Specialties,39,4.154883242438931,1.2767701205476434,16
2026-08-12,1M,Regional Banks,40,3.719373683971502,0.8412605620802145,19
2026-08-12,1M,Internet Retail,41,3.5109262764011424,0.6328131545098548,4
2026-08-12,1M,Personnel Services,42,3.26405386146989,0.385940739578603,2
2026-08-12,1M,Food: Meat/Fish/Dairy,43,3.04976235190336,0.1716492300120724,6
2026-08-12,1M,Finance/Rental/Leasing,44,3.042932605086833,0.1648194831955454,55
2026-08-12,1M,Food: Specialty/Candy,45,2.620379491788257,-0.2577336301030306,17
2026-08-12,1M,Oil Refining/Marketing,46,2.6126519670418955,-0.2654611548493921,10
2026-08-12,1M,Pharmaceuticals: Other,47,2.570155371012649,-0.3079577508786388,6
2026-08-12,1M,Automotive Aftermarket,48,2.125567141022974,-0.7525459808683137,8
2026-08-12,1M,Aerospace & Defense,49,1.975352352563968,-0.90276076932732,9
2026-08-12,1M,Steel,50,1.7970368324974038,-1.081076289393884,47
2026-08-12,1M,Investment Trusts/Mutual Funds,51,1.4644735921122456,-1.413639529779042,4
2026-08-12,1M,Chemicals: Agricultural,52,0.9581352394743208,-1.9199778824169669,25
2026-08-12,1M,Other Consumer Services,53,0.7145606583056732,-2.1635524635856145,5
2026-08-12,1M,Apparel/Footwear,54,0.6684187123712382,-2.2096944095200497,17
2026-08-12,1M,Real Estate Investment Trusts,55,0.623252603792237,-2.25486051809905,7
2026-08-12,1M,Construction Materials,56,0.3974562374180541,-2.480656884473233,20
2026-08-12,1M,Home Furnishings,57,0.3623550564508744,-2.515758065440413,7
2026-08-12,1M,Textiles,58,0.3388856555271994,-2.539227466364088,28
2026-08-12,1M,Miscellaneous Commercial Services,59,0.2627468622959532,-2.6153662595953344,33
2026-08-12,1M,Wholesale Distributors,60,0.0637374149850369,-2.814375706906251,15
2026-08-12,1M,Forest Products,61,-0.1308444492574541,-3.0089575711487417,5
2026-08-12,1M,Industrial Machinery,62,-0.2696859233171932,-3.147799045208481,56
2026-08-12,1M,Life/Health Insurance,63,-0.7203608452541057,-3.5984739671453934,8
2026-08-12,1M,Financial Publishing/Services,64,-0.9724916098878448,-3.850604731779133,2
2026-08-12,1M,Air Freight/Couriers,65,-0.9999736906330212,-3.878086812524309,10
2026-08-12,1M,Major Banks,66,-1.3400792470740597,-4.218192368965347,21
2026-08-12,1M,Gas Distributors,67,-1.48700628964277,-4.3651194115340575,6
2026-08-12,1M,Investment Banks/Brokers,68,-1.576479929947031,-4.454593051838319,20
2026-08-12,1M,Other Transportation,69,-1.5864468573331694,-4.4645599792244575,4
2026-08-12,1M,Hospital/Nursing Management,70,-1.6815201662857224,-4.55963328817701,19
2026-08-12,1M,Engineering & Construction,71,-1.781771728806144,-4.659884850697432,54
2026-08-12,1M,Office Equipment/Supplies,72,-1.801775600731186,-4.679888722622474,6
2026-08-12,1M,Wireless Telecommunications,73,-1.9624713755308023,-4.84058449742209,3
2026-08-12,1M,Food: Major Diversified,74,-1.9987723292270243,-4.876885451118312,5
2026-08-12,1M,Homebuilding,75,-2.1867574193469,-5.064870541238188,4
2026-08-12,1M,Apparel/Footwear Retail,76,-2.3333503951341625,-5.21146351702545,12
2026-08-12,1M,Tobacco,77,-2.455282578731824,-5.333395700623111,3
2026-08-12,1M,Household/Personal Care,78,-2.901117472688171,-5.779230594579459,12
2026-08-12,1M,Electric Utilities,79,-2.9036727419854707,-5.781785863876758,22
2026-08-12,1M,Broadcasting,80,-3.2636876471439606,-6.141800769035248,3
2026-08-12,1M,Agricultural Commodities/Milling,81,-3.3829775765895382,-6.261090698480826,26
2026-08-12,1M,Real Estate Development,82,-3.57703309766945,-6.455146219560738,35
2026-08-12,1M,Building Products,83,-3.813608367560011,-6.691721489451298,12
2026-08-12,1M,Industrial Conglomerates,84,-3.88364672889732,-6.761759850788607,4
2026-08-12,1M,Multi-Line Insurance,85,-3.954462258982279,-6.832575380873566,5
2026-08-12,1M,Investment Managers,86,-4.201046568144442,-7.0791596900357305,14
2026-08-12,1M,Telecommunications Equipment,87,-4.212468123458729,-7.090581245350016,7
2026-08-12,1M,Marine Shipping,88,-4.48777784717476,-7.365890969066047,3
2026-08-12,1M,Hotels/Resorts/Cruise lines,89,-4.5155524085928205,-7.393665530484109,12
2026-08-12,1M,Major Telecommunications,90,-4.851386497372249,-7.729499619263537,6
2026-08-12,1M,Coal,91,-5.171260113311593,-8.04937323520288,4
2026-08-12,1M,Cable/Satellite TV,92,-5.1985477967539,-8.076660918645187,2
2026-08-12,1M,Specialty Insurance,93,-5.719067753951472,-8.59718087584276,2
2026-08-12,1M,Alternative Power Generation,94,-5.872997110073062,-8.751110231964349,10
2026-08-12,1M,Semiconductors,95,-7.067182434165888,-9.945295556057175,10
2026-08-13,1M,Oilfield Services/Equipment,1,24.44069036078757,21.854458806146543,3
2026-08-13,1M,Electronics/Appliance Stores,2,22.179182617347728,19.592951062706703,2
2026-08-13,1M,Electronic Components,3,21.6025780166549,19.016346462013875,4
2026-08-13,1M,Trucking,4,18.568791413372526,15.982559858731502,2
2026-08-13,1M,Restaurants,5,16.605468285848396,14.019236731207371,7
2026-08-13,1M,Electronics Distributors,6,15.616004351201056,13.029772796560032,4
2026-08-13,1M,Specialty Stores,7,12.62014798529186,10.033916430650835,11
2026-08-13,1M,Biotechnology,8,10.937578994501935,8.351347439860913,4
2026-08-13,1M,Motor Vehicles,9,10.93246500278015,8.346233448139126,16
2026-08-13,1M,Data Processing Services,10,10.004421922583948,7.418190367942923,3
2026-08-13,1M,Auto Parts: OEM,11,9.370952991030316,6.78472143638929,52
2026-08-13,1M,Electronic Equipment/Instruments,12,9.370482015658116,6.784250461017093,8
2026-08-13,1M,Beverages: Alcoholic,13,9.325027988115242,6.738796433474217,9
2026-08-13,1M,Information Technology Services,14,8.891277800861134,6.30504624622011,30
2026-08-13,1M,Medical Specialties,15,8.535867538842284,5.94963598420126,5
2026-08-13,1M,Railroads,16,8.45817103143149,5.871939476790466,2
2026-08-13,1M,Industrial Specialties,17,7.584457406372004,4.99822585173098,27
2026-08-13,1M,Miscellaneous Manufacturing,18,7.22263394577073,4.636402391129706,10
2026-08-13,1M,Trucks/Construction/Farm Machinery,19,7.184396893805242,4.598165339164217,20
2026-08-13,1M,Containers/Packaging,20,7.125123988103949,4.538892433462925,12
2026-08-13,1M,Electronic Production Equipment,21,7.1236821088210505,4.537450554180026,9
2026-08-13,1M,Medical/Nursing Services,22,6.855101985087101,4.268870430446077,10
2026-08-13,1M,Internet Software/Services,23,6.439478333404195,3.853246778763171,13
2026-08-13,1M,Financial Conglomerates,24,6.40659429795555,3.8203627433145257,10
2026-08-13,1M,Other Metals/Minerals,25,5.924288164652543,3.3380566100115185,16
2026-08-13,1M,Electrical Products,26,5.492747835189699,2.906516280548675,52
2026-08-13,1M,Aerospace & Defense,27,5.4024748986259725,2.816243343984948,9
2026-08-13,1M,Food: Meat/Fish/Dairy,28,5.283297839789272,2.697066285148248,6
2026-08-13,1M,Metal Fabrication,29,5.196016308058341,2.6097847534173164,27
2026-08-13,1M,Pulp & Paper,30,5.16984097739924,2.583609422758215,2
2026-08-13,1M,Chemicals: Specialty,31,5.061217676417453,2.4749861217764284,50
2026-08-13,1M,Airlines,32,4.603200707225994,2.01696915258497,2
2026-08-13,1M,Pharmaceuticals: Major,33,4.48882114451245,1.902589589871425,79
2026-08-13,1M,Chemicals: Major Diversified,34,4.477282665559792,1.8910511109187675,11
2026-08-13,1M,Movies/Entertainment,35,4.299816082934099,1.7135845282930742,8
2026-08-13,1M,Food: Specialty/Candy,36,4.178868016404529,1.5926364617635045,17
2026-08-13,1M,Electronics/Appliances,37,3.517141097378504,0.9309095427374796,8
2026-08-13,1M,Internet Retail,38,3.442101025636544,0.8558694709955197,4
2026-08-13,1M,Other Consumer Specialties,39,3.176599220092408,0.5903676654513834,16
2026-08-13,1M,Regional Banks,40,3.125811130290098,0.5395795756490736,19
2026-08-13,1M,Packaged Software,41,3.1092576910888456,0.5230261364478213,37
2026-08-13,1M,Finance/Rental/Leasing,42,2.9682609580966988,0.3820294034556744,54
2026-08-13,1M,Integrated Oil,43,2.7112677111826686,0.1250361565416442,5
2026-08-13,1M,Oil & Gas Production,44,2.302497234977234,-0.2837343196637905,2
2026-08-13,1M,Aluminum,45,2.173792118766367,-0.4124394358746572,4
2026-08-13,1M,Oil Refining/Marketing,46,2.1432293442462904,-0.443002210394734,10
2026-08-13,1M,Steel,47,2.054855658234169,-0.5313758964068556,51
2026-08-13,1M,Pharmaceuticals: Other,48,1.937940684725438,-0.6482908699155865,6
2026-08-13,1M,Real Estate Investment Trusts,49,1.852556254992053,-0.7336752996489713,8
2026-08-13,1M,Personnel Services,50,1.789111269710309,-0.7971202849307151,2
2026-08-13,1M,Automotive Aftermarket,51,1.2893419424218355,-1.2968896122191889,8
2026-08-13,1M,Publishing: Newspapers,52,1.178989646692419,-1.4072419079486054,2
2026-08-13,1M,Investment Trusts/Mutual Funds,53,1.0643861959506615,-1.5218453586903629,4
2026-08-13,1M,Wireless Telecommunications,54,0.458086656919766,-2.1281448977212585,3
2026-08-13,1M,Financial Publishing/Services,55,0.4114105382978988,-2.1748210163431256,2
2026-08-13,1M,Home Furnishings,56,0.3385665809451325,-2.247664973695892,7
2026-08-13,1M,Chemicals: Agricultural,57,0.1509323257530603,-2.435299228887964,26
2026-08-13,1M,Construction Materials,58,0.0219953856604247,-2.5642361689805995,20
2026-08-13,1M,Forest Products,59,0.0178572382796775,-2.568374316361347,5
2026-08-13,1M,Homebuilding,60,-0.0366503820444867,-2.622881936685511,4
2026-08-13,1M,Industrial Machinery,61,-0.3019859238182943,-2.888217478459319,56
2026-08-13,1M,Household/Personal Care,62,-0.450237686890974,-3.0364692415319983,12
2026-08-13,1M,Telecommunications Equipment,63,-0.554313827816024,-3.1405453824570486,6
2026-08-13,1M,Miscellaneous Commercial Services,64,-0.5583539059300977,-3.144585460571122,32
2026-08-13,1M,Other Consumer Services,65,-0.6865658053513547,-3.272797359992379,4
2026-08-13,1M,Life/Health Insurance,66,-1.0092826743464134,-3.5955142289874376,8
2026-08-13,1M,Apparel/Footwear,67,-1.1563555344222451,-3.7425870890632695,15
2026-08-13,1M,Hospital/Nursing Management,68,-1.1946870223123185,-3.780918576953343,19
2026-08-13,1M,Gas Distributors,69,-1.649281704272745,-4.23551325891377,6
2026-08-13,1M,Tobacco,70,-1.6807645973820182,-4.266996152023043,3
2026-08-13,1M,Investment Banks/Brokers,71,-1.8262575175164608,-4.412489072157485,20
2026-08-13,1M,Office Equipment/Supplies,72,-1.978270059511656,-4.564501614152681,5
2026-08-13,1M,Major Banks,73,-2.0940507876876646,-4.680282342328689,22
2026-08-13,1M,Air Freight/Couriers,74,-2.335247159373497,-4.921478714014521,10
2026-08-13,1M,Wholesale Distributors,75,-2.345966688963599,-4.932198243604623,16
2026-08-13,1M,Apparel/Footwear Retail,76,-2.356029420640376,-4.9422609752814,12
2026-08-13,1M,Consumer Sundries,77,-2.576341609821693,-5.162573164462717,2
2026-08-13,1M,Textiles,78,-2.683327724704185,-5.269559279345209,24
2026-08-13,1M,Engineering & Construction,79,-2.687665106246293,-5.273896660887317,54
2026-08-13,1M,Electric Utilities,80,-2.803349977606936,-5.389581532247959,22
2026-08-13,1M,Real Estate Development,81,-2.8089084060515246,-5.395139960692549,35
2026-08-13,1M,Food: Major Diversified,82,-3.0278877831663005,-5.614119337807325,5
2026-08-13,1M,Marine Shipping,83,-3.222602399115341,-5.808833953756365,3
2026-08-13,1M,Other Transportation,84,-3.502612476576745,-6.08884403121777,4
2026-08-13,1M,Agricultural Commodities/Milling,85,-3.5726682266852587,-6.158899781326284,24
2026-08-13,1M,Industrial Conglomerates,86,-3.705871794620794,-6.292103349261819,4
2026-08-13,1M,Investment Managers,87,-4.063846071353506,-6.6500776259945305,14
2026-08-13,1M,Coal,88,-4.577035569727429,-7.163267124368454,4
2026-08-13,1M,Hotels/Resorts/Cruise lines,89,-4.740789130784069,-7.327020685425094,12
2026-08-13,1M,Building Products,90,-4.7491152228915565,-7.335346777532581,12
2026-08-13,1M,Broadcasting,91,-4.806217979749837,-7.392449534390861,3
2026-08-13,1M,Multi-Line Insurance,92,-4.806402809289634,-7.392634363930658,5
2026-08-13,1M,Major Telecommunications,93,-5.536776309259739,-8.123007863900764,6
2026-08-13,1M,Semiconductors,94,-5.771562255784531,-8.357793810425555,10
2026-08-13,1M,Cable/Satellite TV,95,-6.611633488137096,-9.19786504277812,2
2026-08-13,1M,Specialty Insurance,96,-6.636253351262573,-9.222484905903595,2
2026-08-13,1M,Alternative Power Generation,97,-6.931215194027253,-9.517446748668275,10
2026-08-14,1M,Oilfield Services/Equipment,1,25.400959862828167,23.092674812997192,3
2026-08-14,1M,Electronics/Appliance Stores,2,20.34156674848942,18.033281698658445,2
2026-08-14,1M,Electronic Components,3,20.02073576557488,17.712450715743902,4
2026-08-14,1M,Restaurants,4,19.58011034267752,17.271825292846543,7
2026-08-14,1M,Trucking,5,17.401733247740857,15.09344819790988,2
2026-08-14,1M,Electronics Distributors,6,14.965568270655073,12.657283220824096,4
2026-08-14,1M,Data Processing Services,7,14.79561715416941,12.487332104338432,3
2026-08-14,1M,Specialty Stores,8,10.705762937826549,8.39747788799557,11
2026-08-14,1M,Information Technology Services,9,10.629169624107004,8.320884574276029,30
2026-08-14,1M,Motor Vehicles,10,10.529117347056973,8.220832297225996,16
2026-08-14,1M,Auto Parts: OEM,11,10.322596552189172,8.014311502358197,50
2026-08-14,1M,Medical Specialties,12,8.788403864286934,6.480118814455958,5
2026-08-14,1M,Beverages: Alcoholic,13,8.298945591928035,5.990660542097059,9
2026-08-14,1M,Electronic Equipment/Instruments,14,7.781126184143606,5.472841134312629,8
2026-08-14,1M,Containers/Packaging,15,7.496079210270328,5.187794160439353,12
2026-08-14,1M,Biotechnology,16,7.481736899799905,5.173451849968929,4
2026-08-14,1M,Aerospace & Defense,17,7.273936721146113,4.965651671315136,9
2026-08-14,1M,Trucks/Construction/Farm Machinery,18,6.944198297270168,4.635913247439191,20
2026-08-14,1M,Internet Software/Services,19,6.512475607315119,4.204190557484143,14
2026-08-14,1M,Financial Conglomerates,20,6.356771762084695,4.04848671225372,8
2026-08-14,1M,Industrial Specialties,21,5.698346867173086,3.39006181734211,28
2026-08-14,1M,Electronic Production Equipment,22,5.457252640894284,3.148967591063308,10
2026-08-14,1M,Medical/Nursing Services,23,5.443318748783701,3.135033698952725,11
2026-08-14,1M,Internet Retail,24,5.32605750451342,3.017772454682444,4
2026-08-14,1M,Electronics/Appliances,25,5.240671705576197,2.9323866557452214,8
2026-08-14,1M,Packaged Software,26,5.19015738726597,2.8818723374349937,37
2026-08-14,1M,Chemicals: Major Diversified,27,5.109692165848885,2.801407116017909,11
2026-08-14,1M,Chemicals: Specialty,28,5.053551920740853,2.745266870909877,50
2026-08-14,1M,Miscellaneous Manufacturing,29,4.9620810036139416,2.6537959537829656,11
2026-08-14,1M,Food: Meat/Fish/Dairy,30,4.844973912993907,2.5366888631629307,6
2026-08-14,1M,Metal Fabrication,31,4.610742231560805,2.3024571817298294,28
2026-08-14,1M,Electrical Products,32,4.497287454508718,2.189002404677742,54
2026-08-14,1M,Airlines,33,4.225942070072762,1.9176570202417853,2
2026-08-14,1M,Movies/Entertainment,34,3.961927121396498,1.653642071565522,8
2026-08-14,1M,Food: Specialty/Candy,35,3.614534124750356,1.3062490749193802,19
2026-08-14,1M,Other Metals/Minerals,36,3.454459593411384,1.146174543580408,16
2026-08-14,1M,Regional Banks,37,3.157739258453078,0.849454208622102,20
2026-08-14,1M,Railroads,38,3.030747126436782,0.7224620766058059,2
2026-08-14,1M,Automotive Aftermarket,39,2.8883604571271584,0.5800754072961825,7
2026-08-14,1M,Other Consumer Specialties,40,2.679022693236999,0.3707376434060232,16
2026-08-14,1M,Consumer Sundries,41,2.6503295914157023,0.3420445415847264,2
2026-08-14,1M,Finance/Rental/Leasing,42,2.389495325967933,0.0812102761369573,55
2026-08-14,1M,Pharmaceuticals: Major,43,2.3126367356799955,0.0043516858490195,79
2026-08-14,1M,Personnel Services,44,1.861709479740802,-0.4465755700901739,2
2026-08-14,1M,Real Estate Investment Trusts,45,1.7464339178328476,-0.5618511319981283,8
2026-08-14,1M,Integrated Oil,46,1.4321054598484173,-0.8761795899825586,5
2026-08-14,1M,Financial Publishing/Services,47,1.3530575754621543,-0.9552274743688216,2
2026-08-14,1M,Steel,48,1.1737612144139606,-1.1345238354170153,44
2026-08-14,1M,Wireless Telecommunications,49,1.1630800988743184,-1.1452049509566575,3
2026-08-14,1M,Home Furnishings,50,1.0763988892759042,-1.2318861605550715,7
2026-08-14,1M,Oil Refining/Marketing,51,1.0251162083704457,-1.2831688414605305,10
2026-08-14,1M,Marine Shipping,52,0.8485189532104171,-1.4597660966205588,3
2026-08-14,1M,Homebuilding,53,0.7027755658979786,-1.6055094839329973,4
2026-08-14,1M,Pharmaceuticals: Other,54,0.6530246767578386,-1.6552603730731374,6
2026-08-14,1M,Chemicals: Agricultural,55,0.6307252741452558,-1.67755977568572,26
2026-08-14,1M,Industrial Machinery,56,0.6035097392669151,-1.7047753105640608,56
2026-08-14,1M,Forest Products,57,0.1813938975330806,-2.126891152297896,5
2026-08-14,1M,Investment Trusts/Mutual Funds,58,0.1416112738066115,-2.166673776024364,3
2026-08-14,1M,Publishing: Newspapers,59,0.0952135404028141,-2.2130715094281617,2
2026-08-14,1M,Other Consumer Services,60,-0.3119054677238029,-2.620190517554779,5
2026-08-14,1M,Hospital/Nursing Management,61,-0.3664751881117023,-2.674760237942678,19
